Date Time Hour Beginning,Original Res Forecast before Lockdown,Residual Forecast,RSA Contracted Forecast,Dispatchable Generation,Residual Demand,RSA Contracted Demand,International Exports,International Imports,Thermal Generation,Nuclear Generation,Eskom Gas Generation,Eskom OCGT Generation,Hydro Water Generation,Pumped Water Generation,ILS Usage,Manual Load_Reduction(MLR),IOS Excl ILS and MLR,Dispatchable IPP OCGT,Eskom Gas SCO,Eskom OCGT SCO,Hydro Water SCO,Pumped Water SCO Pumping,Wind,PV,CSP,Other RE,Total RE,Wind Installed Capacity,PV Installed Capacity,CSP Installed Capacity,Other RE Installed Capacity,Total RE Installed Capacity,Installed Eskom Capacity,Total PCLF,Total UCLF,Total OCLF,Total UCLF+OCLF,Non Comm Sentout,Drakensberg Gen Unit Hours,Palmiet Gen Unit Hours,Ingula Gen Unit Hours
2022-12-03 06:00:00 PM,27256.097,24154.746,26509.456,22026.345,24351.42,26902.498,1234.894,1090.0,17208.57,1595.0,0.0,832.0,605.0,307.0,96.85,2228.225,0.0,478.508,-2.0,-1.733,0.0,-86.0,1787.539,281.916,450.1,31.523,2551.078,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6225.0,15152.365,974.544,16126,909,0.0,50.5,25.0,22.16
2022-12-03 07:00:00 PM,28630.868,24869.114,26965.124,22743.099,25225.216,27373.166,1048.673,1026.0,16678.0,1596.0,0.0,1022.0,604.0,1349.0,335.25,2146.867,0.0,482.165,-2.0,-1.066,0.0,-11.0,1713.535,6.927,396.305,31.183,2147.95,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6225.0,15601.295,974.544,16575,839,0.0,50.5,25.4,21.49
2022-12-03 08:00:00 PM,28019.507,23721.376,25772.025,22321.415,24183.915,26195.067,1375.492,1042.0,16614.0,1597.0,0.0,1502.0,603.0,1069.0,0.0,1862.5,0.0,484.415,-2.0,0.0,0.0,-588.0,1588.789,0.152,391.758,30.453,2011.152,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6225.0,15677.778,963.294,16641,072,0.0,50.5,24.2,18.25
2022-12-03 09:00:00 PM,26408.754,22457.648,24345.549,21156.641,23095.286,24933.591,1382.055,1091.0,16570.0,1599.0,0.0,1546.0,604.0,320.0,0.0,1938.645,0.0,486.641,-2.0,0.0,0.0,-1058.0,1433.409,0.0,373.074,31.822,1838.305,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6225.0,15714.914,942.711,16657,625,0.0,51.5,23.2,15.78
2022-12-03 10:00:00 PM,25056.585,21264.34,22857.088,19737.379,22059.049,23610.13,1307.149,1023.0,16158.0,1599.0,0.0,1552.0,604.0,0.0,0.0,2321.67,0.0,488.379,-2.0,0.0,0.0,-1685.0,1408.592,0.0,110.101,32.388,1551.081,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6225.0,16077.883,855.344,16933,227,0.0,54.0,22.2,15.43
2022-12-03 11:00:00 PM,23862.08,20229.877,21639.76,18736.004,21027.01,22407.802,1340.164,1043.0,16065.99,1597.0,0.0,1489.0,604.0,0.0,0.0,2291.006,0.0,488.014,-2.0,0.0,0.0,-2549.0,1280.355,0.0,68.107,32.33,1380.792,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6199.433,16411.432,750.811,17162,243,0.0,56.0,22.2,17.16
2022-12-04 12:00:00 AM,22755.201,19758.827,20957.677,18377.288,20587.288,21740.719,1349.203,1124.0,16035.0,1598.0,0.0,1246.0,609.0,0.0,0.0,2210.0,0.0,484.288,-2.0,0.0,0.0,-2717.0,1083.62,0.0,37.437,32.374,1153.431,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16613.579,712.944,17326,523,0.0,58.0,24.6,19.75
2022-12-04 01:00:00 AM,22286.329,19551.419,20586.645,18138.463,20392.549,21384.687,1324.79,1105.0,15942.83,1597.0,0.0,1134.0,605.0,0.0,0.0,2254.086,0.0,484.633,-2.0,0.0,0.0,-2728.0,922.312,0.0,37.321,32.505,992.138,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16724.889,670.544,17395,433,0.0,60.4,26.2,22.95
2022-12-04 02:00:00 AM,22090.876,19357.737,20273.661,18246.573,20245.852,21086.703,1300.772,1142.0,15839.0,1597.0,0.0,1002.0,608.0,0.0,0.0,1999.279,0.0,483.573,-2.0,0.0,0.0,-2423.0,772.507,0.0,37.465,30.879,840.851,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16711.764,673.544,17385,308,0.0,62.8,28.2,26.29
2022-12-04 03:00:00 AM,22064.574,19431.309,20258.515,18158.021,20221.316,21086.557,1294.817,1078.0,15830.0,1597.0,0.0,972.0,605.0,0.0,0.0,2063.295,0.0,486.021,-2.0,0.0,0.0,-2408.0,797.239,0.0,37.524,30.478,865.241,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16643.364,690.544,17333,908,0.0,64.7,29.7,28.79
2022-12-04 04:00:00 AM,22284.856,19755.839,20506.676,18301.831,20442.815,21349.718,1306.737,983.0,16065.92,1597.0,0.0,970.0,605.0,0.0,0.0,2140.984,0.0,485.911,-2.0,0.0,0.0,-2403.0,839.45,0.0,37.522,29.931,906.903,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16464.75,690.544,17155,294,0.0,67.0,31.4,31.13
2022-12-04 05:00:00 AM,22862.437,20262.2,21076.489,18735.761,20991.198,21934.531,1248.196,1012.0,16445.0,1597.0,0.0,873.0,603.0,0.0,0.0,2255.437,0.0,486.761,-2.0,0.0,0.0,-2279.0,708.465,35.28,169.603,29.985,943.333,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16496.285,690.544,17186,829,0.0,68.6,33.7,33.5
2022-12-04 06:00:00 AM,24035.009,21133.43,22419.275,19338.202,21954.425,23292.317,1159.458,1038.0,16579.0,1598.0,0.0,836.0,604.0,0.0,0.0,2616.223,0.0,484.202,-2.0,0.0,0.0,-1799.0,493.027,520.886,294.136,29.843,1337.892,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16333.544,727.294,17060,838,0.0,71.0,35.5,35.95
2022-12-04 07:00:00 AM,25554.822,21977.194,23977.48,19859.424,22846.991,24865.522,1161.85,1109.0,16727.0,1598.0,0.0,877.0,603.0,0.0,0.0,2987.567,0.0,481.424,-2.0,0.0,0.0,-1534.0,385.518,1198.774,403.554,30.685,2018.531,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16119.561,739.544,16859,105,0.0,71.8,36.1,37.59
2022-12-04 08:00:00 AM,26735.326,22624.051,25114.819,20468.692,23523.406,26017.861,1201.538,1137.0,16919.19,1598.0,0.0,956.0,604.0,0.0,0.0,3054.714,0.0,477.502,-2.0,0.0,0.0,-1221.0,402.465,1566.031,496.195,29.764,2494.455,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,15802.603,703.544,16506,147,0.0,74.2,38.5,38.49
2022-12-04 09:00:00 AM,27102.423,22868.683,25561.791,20511.606,23778.929,26479.833,1177.666,1166.0,16865.0,1598.0,0.0,878.0,604.0,0.0,0.0,3267.323,0.0,473.606,-2.0,0.0,0.0,-1071.0,358.736,1806.595,505.934,29.639,2700.904,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,15788.294,703.544,16491,838,0.0,75.8,40.3,38.73
2022-12-04 10:00:00 AM,27129.651,22708.328,25606.898,20526.765,23594.652,26539.94,1187.73,1174.0,16885.0,1598.0,0.0,710.0,604.0,0.0,0.0,3067.887,0.0,471.765,-2.0,0.0,0.0,-914.0,460.163,1949.745,505.178,30.202,2945.288,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,15764.956,757.944,16522,9,0.0,77.4,42.0,38.79
2022-12-04 11:00:00 AM,27010.67,22456.729,25539.376,20271.231,23238.808,26487.418,1201.176,1169.0,16643.0,1597.0,0.0,425.0,603.0,0.0,0.0,2967.577,0.0,473.231,-2.0,0.0,0.0,-637.0,694.187,2020.625,503.391,30.407,3248.61,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16075.089,805.377,16880,467,0.0,79.4,42.5,38.79
2022-12-04 12:00:00 PM,26863.147,22235.22,25557.172,19856.751,23072.544,26520.214,1221.455,1132.0,16558.0,1597.0,0.0,388.0,602.0,0.0,0.0,3215.793,0.0,473.751,-2.0,0.0,0.0,-892.0,970.02,1946.924,501.063,29.663,3447.67,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16128.951,843.794,16972,745,0.0,80.6,43.3,38.79
2022-12-04 01:00:00 PM,26238.457,21830.682,25316.953,19118.523,22698.697,26294.995,1215.182,1108.0,16485.0,1597.0,0.0,134.0,601.0,0.0,0.0,3580.174,0.0,416.856,-2.0,-1.333,0.0,-1220.0,1173.154,1896.569,494.654,31.921,3596.298,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16144.511,848.544,16993,055,0.0,81.8,44.0,38.91
2022-12-04 02:00:00 PM,25884.718,21411.534,24991.159,19157.161,22282.462,25984.201,1206.692,1141.0,16521.0,1597.0,0.0,131.0,605.0,0.0,0.0,3125.3,0.0,174.761,-2.0,-1.6,0.0,-1009.0,1351.044,1821.735,496.758,32.202,3701.739,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16060.253,855.044,16915,297,0.0,83.8,46.0,38.85
2022-12-04 03:00:00 PM,25696.316,21383.492,25010.14,19124.757,22281.788,26018.182,1204.783,1094.0,16597.0,1597.0,0.0,56.0,604.0,0.0,0.0,3157.031,0.0,2.49,-2.0,-1.733,0.0,-822.0,1600.282,1620.12,483.812,32.18,3736.394,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,15894.693,887.544,16782,237,0.0,85.8,47.2,39.03
2022-12-04 04:00:00 PM,25864.554,21618.938,25200.423,19664.4,22536.568,26223.465,1267.033,1135.0,16792.0,1596.0,0.0,0.0,603.0,0.0,0.0,2872.168,0.0,0.0,-2.0,-1.6,0.0,-458.0,1927.1,1283.22,444.138,32.439,3686.897,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,15748.437,904.544,16652,981,0.0,87.4,47.6,39.03
2022-12-04 05:00:00 PM,26214.512,22227.845,25553.84,20406.164,23444.774,26591.882,1269.032,1123.0,17010.63,1596.0,0.0,0.0,604.0,179.0,0.0,3038.611,0.0,0.0,-2.0,-1.466,0.0,-103.0,2022.257,697.521,399.227,28.103,3147.108,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,15603.251,904.544,16507,795,0.0,88.2,47.6,39.03
2022-12-04 06:00:00 PM,27173.123,23329.037,26119.74,21469.267,24502.497,27172.782,1382.594,1298.0,16806.0,1595.0,0.0,0.0,605.0,1189.0,22.35,3010.88,0.0,0.0,-2.0,-1.733,0.0,-20.0,2105.409,154.711,378.201,31.964,2670.285,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,15752.747,904.544,16657,291,0.0,88.6,47.6,38.55
2022-12-04 07:00:00 PM,28699.598,24807.911,27247.427,22266.267,26010.689,28315.469,1490.4,1361.0,16578.0,1595.0,0.0,0.0,605.0,2135.0,424.65,3319.772,0.0,0.0,-2.0,-1.733,0.0,-4.0,1894.109,5.638,373.949,31.084,2304.78,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,15977.515,909.773,16887,288,0.0,87.8,46.8,36.62
2022-12-04 08:00:00 PM,28045.161,23975.227,26207.441,21309.4,24500.909,26690.483,1353.047,1341.0,16463.0,1593.0,0.0,0.0,603.0,1330.0,0.0,3191.509,0.0,0.0,-2.0,-1.6,0.0,-17.0,1836.116,0.112,323.42,29.926,2189.574,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16132.836,916.09,17048,926,0.0,85.8,44.0,33.44
2022-12-04 09:00:00 PM,26248.352,22323.916,24382.231,19928.4,22991.896,24880.273,1289.189,1401.0,16502.0,1593.0,0.0,0.0,605.0,52.0,0.0,3063.496,0.0,0.0,-2.0,-1.6,0.0,-221.0,1646.159,0.0,211.303,30.915,1888.377,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16123.817,885.659,17009,476,0.0,85.8,43.7,30.56
2022-12-04 10:00:00 PM,24502.552,21048.658,22744.419,19463.175,21781.645,23257.461,1276.299,1441.0,16394.72,1592.0,0.0,77.0,607.0,0.0,0.0,2318.469,0.0,204.055,-2.0,-1.6,0.0,-849.0,1414.679,0.0,32.378,28.759,1475.816,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16212.147,840.54,17052,687,0.0,85.0,44.0,30.63
2022-12-04 11:00:00 PM,23194.33,20224.432,21657.1,18523.682,20799.295,22185.142,1288.966,1377.0,15962.79,1591.0,0.0,380.0,603.0,0.0,0.0,2275.613,0.0,471.492,-2.0,-1.6,0.0,-1858.0,1325.317,0.0,31.751,28.779,1385.847,3442.57,2212.09,500.0,50.58,6205.24,46686.0,6107.0,16243.401,979.873,17223,275,0.0,86.2,44.8,31.07
2022-12-05 12:00:00 AM,22609.275,19619.308,20962.004,18239.115,20139.722,21505.046,1271.985,1389.0,15962.0,1592.0,0.0,803.0,604.0,0.0,0.0,1900.607,0.0,475.848,-2.0,-1.733,0.0,-2583.0,1303.755,0.0,31.706,29.863,1365.324,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5800.333,16798.929,964.303,17763,232,0.0,88.2,46.8,32.57
2022-12-05 01:00:00 AM,22389.414,19430.677,20703.967,18092.175,20037.677,21262.009,1248.97,1325.0,16086.0,1591.0,0.0,752.0,603.0,0.0,0.0,1945.502,0.0,478.908,-2.0,-1.733,0.0,-2740.0,1160.848,0.0,31.695,31.789,1224.332,3442.57,2212.09,500.0,50.58,6205.24,46686.0,5436.0,17038.297,857.801,17896,098,0.0,90.3,48.8,35.4
2022-12-05 02:00:00 AM,22266.058,19331.809,20442.282,17952.805,19871.541,21015.324,1237.01,1361.0,16121.0,1591.0,0.0,517.0,604.0,0.0,0.0,1918.736,0.0,479.071,-2.0,-2.266,0.0,-2716.0,1080.963,0.0,31.67,31.15,1143.783,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4892.0,17760.827,731.668,18492,495,0.0,92.4,50.8,39.38
2022-12-05 03:00:00 AM,22382.004,19561.796,20686.36,18023.988,20074.8,21274.402,1244.535,1389.0,16417.0,1591.0,0.0,240.0,604.0,0.0,0.0,2050.812,0.0,477.721,-2.0,-1.733,0.0,-2691.0,1136.509,0.0,31.708,31.385,1199.602,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4892.0,17705.33,712.399,18417,728,0.0,94.3,52.0,41.8
2022-12-05 04:00:00 AM,23532.094,20694.282,21888.853,19043.108,21292.792,22491.895,1289.15,1367.0,16342.98,1590.0,0.0,271.0,606.0,0.0,0.0,2249.684,0.0,97.861,-2.0,-1.733,0.0,-1228.0,1135.669,0.0,33.567,29.867,1199.103,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4892.0,17568.751,702.218,18270,969,0.0,96.3,53.2,44.96
2022-12-05 05:00:00 AM,25377.325,22327.982,23599.988,20618.4,22900.28,24218.03,1304.478,1384.0,16562.0,1590.0,0.0,269.0,606.0,339.0,0.0,2281.879,0.0,0.0,-2.0,-1.6,0.0,-128.0,1178.964,12.578,95.82,30.388,1317.75,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4892.0,17358.687,709.468,18068,155,0.0,97.2,55.2,46.31
2022-12-05 06:00:00 AM,26778.12,23139.011,24813.383,21864.637,24019.525,25446.425,1235.666,1466.0,16704.37,1589.0,0.0,265.0,605.0,1260.0,0.0,2154.888,0.0,0.0,-2.0,-1.733,0.0,-21.0,1000.065,281.828,114.973,30.034,1426.9,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4892.0,17255.334,699.218,17954,552,0.0,96.6,55.2,45.81
2022-12-05 07:00:00 AM,27984.225,23380.446,25717.403,22010.267,24238.994,26365.445,1221.36,1424.0,16722.0,1589.0,0.0,262.0,605.0,1434.0,0.0,2228.727,0.0,0.0,-2.0,-1.733,0.0,-22.0,937.047,870.733,287.309,31.362,2126.451,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4892.0,16977.867,699.218,17677,085,0.0,95.1,53.6,44.51
2022-12-05 08:00:00 AM,29352.666,24076.478,26960.585,22414.962,24856.879,27623.627,1285.293,1376.0,16691.0,1588.0,0.0,231.0,604.0,1761.0,0.0,2441.917,0.0,179.562,-2.0,-1.6,0.0,-12.0,949.711,1354.803,432.289,29.945,2766.748,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4892.0,16836.167,717.635,17553,802,0.0,92.7,52.8,43.02
2022-12-05 09:00:00 AM,29603.711,24170.947,27273.771,22471.037,24920.851,27951.813,1325.477,1363.0,16494.0,1588.0,0.0,262.0,603.0,1707.0,0.0,2449.814,0.0,467.77,-2.0,-1.733,0.0,-10.0,898.631,1610.669,488.958,32.704,3030.962,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4620.667,16966.292,784.218,17750,51,0.0,90.8,50.8,40.8
2022-12-05 10:00:00 AM,29795.919,24279.899,27581.318,22215.932,25025.135,28274.36,1361.943,1360.0,16167.0,1597.0,0.0,386.0,602.0,1657.0,0.0,2809.202,0.0,466.532,-2.0,-1.6,0.0,-16.0,898.56,1828.246,491.301,31.118,3249.225,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4596.0,17388.006,877.551,18265,557,0.0,89.4,48.8,38.43
2022-12-05 11:00:00 AM,29806.161,24345.819,27789.903,22069.322,25118.356,28497.945,1405.625,1343.0,16284.0,1593.0,0.0,813.0,603.0,996.0,0.0,3049.034,0.0,470.055,-2.0,-1.733,0.0,-29.0,935.816,1933.943,493.14,16.69,3379.589,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4596.0,17685.494,817.218,18502,712,0.0,87.0,47.2,36.32
2022-12-05 12:00:00 PM,29526.091,24182.683,27702.362,22069.586,24927.513,28425.404,1488.957,1351.0,16487.0,1588.0,0.0,787.0,604.0,822.0,0.0,2857.926,0.0,470.186,-2.0,-1.6,0.0,-36.0,1074.494,1918.027,492.089,13.281,3497.891,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4202.25,18065.769,778.107,18843,876,0.0,85.4,47.2,34.85
2022-12-05 01:00:00 PM,29368.099,24115.348,27687.285,21918.486,24914.659,28425.327,1469.749,1249.0,16438.45,1589.0,0.0,826.0,603.0,781.0,0.0,2991.173,5.0,469.769,-2.0,-1.733,0.0,-34.0,1126.116,1875.011,494.044,15.497,3510.668,3442.57,2212.09,500.0,50.58,6205.24,46686.0,3894.0,18249.98,774.228,19024,208,0.0,84.2,46.0,33.99
2022-12-05 02:00:00 PM,29468.5,24285.366,27854.791,22319.067,25236.191,28607.833,1362.784,1279.0,16624.0,1588.0,0.0,815.0,603.0,971.0,0.0,2912.123,5.0,469.667,-2.0,-1.6,0.0,-27.0,1045.949,1806.572,486.057,33.064,3371.642,3442.57,2212.09,500.0,50.58,6205.24,46686.0,3894.0,17687.686,921.828,18609,514,0.0,83.4,45.6,32.88
2022-12-05 03:00:00 PM,29691.531,24680.067,28146.698,22441.381,25667.765,28914.74,1387.089,1329.0,17099.0,1588.0,0.0,781.0,602.0,617.0,0.0,3221.384,5.0,466.114,-2.0,-1.733,0.0,-37.0,1107.499,1625.603,478.886,34.987,3246.975,3442.57,2212.09,500.0,50.58,6205.24,46686.0,3920.667,17503.594,938.228,18441,822,0.0,82.6,44.0,31.19
2022-12-05 04:00:00 PM,29595.306,24794.267,28049.005,22539.805,25793.808,28832.047,1397.895,1355.0,17309.0,1588.0,0.0,560.0,604.0,700.0,0.0,3249.003,5.0,464.405,-2.0,-1.6,0.0,-37.0,1261.973,1327.994,434.361,13.911,3038.239,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4214.0,17461.172,918.745,18379,917,0.0,82.2,43.7,30.44
2022-12-05 05:00:00 PM,29729.335,24986.734,27828.605,23808.334,26040.418,28626.647,1349.932,1424.0,17759.0,1588.0,0.0,786.0,604.0,1209.0,0.0,2232.001,0.083,466.934,-2.0,-1.6,0.0,-25.0,1288.912,840.412,444.067,12.838,2586.229,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4214.0,16415.027,771.228,17186,255,0.0,81.4,43.3,29.24
2022-12-05 06:00:00 PM,29826.615,25554.368,27814.466,23656.624,26491.021,28627.508,1438.84,1368.0,18356.68,1587.0,0.0,785.0,598.0,526.0,0.0,2490.397,344.0,477.677,-2.0,-1.733,0.0,-38.0,1449.817,267.327,406.399,12.944,2136.487,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4214.0,15998.169,768.161,16766,331,0.0,80.2,41.7,27.64
2022-12-05 07:00:00 PM,30641.623,26634.693,28652.238,23925.437,27500.208,29480.28,1462.44,1334.0,18514.0,1587.0,0.0,824.0,604.0,621.0,0.0,3230.77,344.0,482.037,-2.0,-1.6,0.0,-37.0,1558.614,8.709,399.306,13.443,1980.072,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4214.0,16067.328,725.228,16792,556,0.0,79.4,41.7,26.87
2022-12-05 08:00:00 PM,29553.427,25640.38,27673.668,22864.333,26467.893,28500.71,1039.275,1364.0,18440.0,1587.0,0.0,786.0,602.0,8.0,350.15,3249.91,3.5,486.066,-2.0,-1.733,0.0,-405.0,1633.519,0.204,384.568,14.526,2032.817,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4214.0,15963.629,725.228,16688,857,0.0,79.0,40.3,26.09
2022-12-05 09:00:00 PM,27561.117,23597.013,25495.897,21417.243,24368.936,26321.939,1158.549,1440.0,18241.0,1587.0,0.0,758.0,603.0,0.0,96.85,2854.843,0.0,487.843,-2.0,-1.6,0.0,-1696.0,1567.114,0.0,372.427,13.462,1953.003,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4187.333,15964.987,725.228,16690,215,0.0,79.4,41.7,26.09
2022-12-05 10:00:00 PM,25955.97,22017.55,23502.789,20315.093,22869.148,24327.831,1280.035,1415.0,17896.0,1587.0,0.0,818.0,607.0,0.0,0.0,2554.054,0.0,486.693,-2.0,-1.6,0.0,-2491.0,1338.024,0.0,108.012,12.647,1458.683,3442.57,2212.09,500.0,50.58,6205.24,46686.0,3894.0,16979.007,725.228,17704,235,0.0,81.0,43.3,27.58
2022-12-05 11:00:00 PM,24570.304,21078.376,22460.478,19497.301,22041.858,23284.52,1281.492,1393.0,16818.0,1587.0,0.0,682.0,605.0,0.0,0.0,2544.557,0.0,485.034,-2.0,-1.733,0.0,-2069.0,1168.008,0.0,61.444,13.21,1242.662,3442.57,2212.09,500.0,50.58,6205.24,46686.0,3894.0,18150.623,705.678,18856,301,0.0,83.4,43.7,30.37
2022-12-06 12:00:00 AM,23826.191,21009.488,22325.16,19216.626,22169.224,23148.202,1269.409,1355.0,16643.0,1587.0,0.0,551.0,605.0,0.0,0.0,2952.598,0.0,264.359,-2.0,-1.733,0.0,-1785.0,930.702,0.0,36.348,11.928,978.978,3442.57,2212.09,500.0,50.58,6205.24,46686.0,3894.0,18206.664,674.228,18880,892,0.0,84.2,44.8,33.87
2022-12-06 01:00:00 AM,23438.206,20728.026,21911.999,18893.875,21868.414,22734.041,1238.827,1363.0,16554.0,1587.0,0.0,513.0,604.0,0.0,0.0,2974.539,0.0,2.475,-2.0,-1.6,0.0,-1726.0,817.306,0.0,36.281,12.04,865.627,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4011.167,18217.391,662.155,18879,546,0.0,85.4,46.0,36.26
2022-12-06 02:00:00 AM,23296.769,20654.06,21779.119,18771.467,21749.727,22600.161,1225.605,1378.0,16498.0,1586.0,0.0,526.0,604.0,0.0,0.0,2978.26,0.0,0.0,-2.0,-2.533,0.0,-1816.0,800.774,0.0,36.253,13.407,850.434,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4079.0,18155.457,790.165,18945,622,0.0,86.6,46.8,38.61
2022-12-06 03:00:00 AM,23494.252,20928.443,22008.82,18922.81,22013.191,22828.862,1223.599,1379.0,16632.41,1586.0,0.0,541.0,604.0,0.0,0.0,3090.38,0.0,0.0,-2.0,-1.6,0.0,-1816.0,766.618,0.0,36.2,12.853,815.671,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4079.0,17973.146,733.915,18707,061,0.0,88.2,48.0,41.04
2022-12-06 04:00:00 AM,24428.32,21899.776,22910.33,20029.267,22746.011,23729.372,1325.031,1300.0,16912.0,1585.0,0.0,516.0,605.0,0.0,0.0,2716.744,0.0,0.0,-2.0,-1.733,0.0,-885.0,934.271,0.0,36.279,12.811,983.361,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4079.0,17856.349,655.165,18511,514,0.0,89.4,49.6,43.48
2022-12-06 05:00:00 AM,26117.275,23436.725,24458.564,22018.749,24145.097,25276.606,1436.885,1352.0,17439.0,1585.0,0.0,247.0,602.0,606.0,0.0,2126.348,0.0,229.482,-2.0,-1.733,0.0,-38.0,946.529,32.957,138.712,13.311,1131.509,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4079.0,17403.462,660.865,18064,327,0.0,90.0,50.0,44.22
2022-12-06 06:00:00 AM,27111.559,23903.175,25146.566,22506.122,24457.756,25963.608,1369.272,1503.0,17613.0,1584.0,0.0,244.0,604.0,675.0,0.0,1951.633,0.0,318.855,-2.0,-1.733,0.0,-32.0,829.282,477.478,185.613,13.479,1505.852,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4079.0,17149.206,712.165,17861,371,0.0,89.4,49.6,43.31
2022-12-06 07:00:00 AM,28041.919,24274.9,26016.549,22789.47,24841.743,26832.591,1381.014,1480.0,17952.47,1584.0,0.0,247.0,604.0,637.0,0.0,2052.273,0.0,319.466,-2.0,-1.466,0.0,-31.0,602.681,1128.194,246.506,13.467,1990.848,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4079.0,16779.669,712.165,17491,834,0.0,88.6,48.0,42.96
2022-12-06 08:00:00 AM,29224.076,24768.273,26935.905,23077.84,25358.796,27750.947,1433.306,1471.0,18164.0,1584.0,0.0,256.0,603.0,715.0,0.0,2280.956,0.0,318.573,-2.0,-1.733,0.0,-30.0,414.599,1533.787,430.072,13.693,2392.151,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4079.0,16573.04,712.165,17285,205,0.0,87.4,47.2,42.09
2022-12-06 09:00:00 AM,29358.313,24842.118,27185.24,22988.459,25632.491,27999.282,1451.205,1500.0,17863.66,1582.0,0.0,231.0,604.0,919.0,0.0,2644.031,0.0,317.399,-2.0,-1.6,0.0,-25.0,191.633,1766.041,393.861,15.256,2366.791,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4079.0,16924.579,712.165,17636,744,0.0,86.6,46.8,41.1
2022-12-06 10:00:00 AM,29497.958,25024.688,27490.118,22656.655,25891.73,28303.16,1466.507,1512.0,17724.0,1584.0,0.0,240.0,604.0,711.0,0.0,3235.075,0.0,316.388,-2.0,-1.733,0.0,-31.0,73.089,1898.619,425.198,14.524,2411.43,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4079.0,17012.586,740.865,17753,451,0.0,86.2,45.6,39.56
2022-12-06 11:00:00 AM,29693.125,25010.616,27600.848,22425.852,25907.405,28412.89,1479.928,1494.0,17528.2,1583.0,0.0,248.0,604.0,687.0,0.0,3481.553,0.0,315.385,-2.0,-1.733,0.0,-30.0,142.694,1922.704,425.662,14.425,2505.485,3442.57,2212.09,500.0,50.58,6205.24,46686.0,4079.0,17097.422,811.165,17908,587,0.0,85.4,44.8,38.61
