scenario_set,sheet,Scenario,Power Station Name,Grouping,Carrier,Unit size (MW),Number units,Capacity (MW),Commissioning Date,Decommissioning Date,Heat Rate (GJ/MWh),CO2 Emissions (kgCO2/MWh),Fuel Price (R/GJ),Max Ramp Up (%/h),Max Ramp Down (%/h),Max Ramp Start Up (%/h),Max Ramp Shut Down (%/h),Min Stable Level (%),Min Up Time (h),Min Down Time (h),Variable O&M Cost (R/MWh),Fixed O&M Cost (R/kW/yr),Unit Start Up Cost (R),Start Up Cost (R),Shut Down Cost (R),GPS Latitude,GPS Longitude,Model Key,PV Mounting,PV DC-AC Ratio,Wind Hub Height,CSP Storage Hours,Round Trip Efficiency (%),Max Storage (GWh),Max Storage (hours),scenario,station_name,grouping,carrier,dispatch_committable,unit_size (MW),number_units,capacity (MW),commissioning_date,decommissioning_date,avg_heat_rate (GJ/MWh),marginal_heat_rate (GJ/MWh),no_load_heat_rate (GJ/h),co2_emissions_input (kgCO2/GJ),co2_emissions_output (kgCO2/MWh),fuel_price (R/GJ),max_ramp_up (%/h),max_ramp_down (%/h),max_ramp_start_up (%/h),max_ramp_shut_down (%/h),min_stable_level (%),min_up_time (h),min_down_time (h),variable_om_cost (R/MWh),fixed_om_cost (R/kW/yr),unit_start_cost (R),start_up_cost (R),shut_down_cost (R),gps_lat,gps_lon,comments,model_key,pv_mounting,pv_dc_ac_ratio,wind_hub_height,csp_storage_hours,round_trip_efficiency (%),storage_energy (GWh),storage_hours,commissioning_year,decommissioning_year,included_2023
ME IRP 2024,storage,BASE,Bighorn,BW2,battery_4h,77.0,1.0,77.0,2027,2042,,,,,,,,,,,0.0,855.0,,,,-25.68,27.51,,,,,,0.89,0.308,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027.0,2042.0,False
ME IRP 2024,storage,BASE,Ararat,BW2,battery_4h,77.0,1.0,77.0,2027,2042,,,,,,,,,,,0.0,855.0,,,,-25.56,27.19,,,,,,0.89,0.308,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2027.0,2042.0,False
ME IRP 2024,storage,BASE,Witzenberg,eskom,battery_4h,17.0,1.0,17.0,2025,2040,,,,,,,,,,,0.0,855.0,,,,-33.23,19.32,,,,,,0.89,0.068,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,2040.0,False
ME IRP 2024,storage,BASE,Ashton,eskom,battery_4h,17.0,1.0,17.0,2025,2040,,,,,,,,,,,0.0,855.0,,,,-33.8,20.14,,,,,,0.89,0.068,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,2040.0,False
ME IRP 2024,storage,BASE,Cuprum,eskom,battery_4h,70.0,1.0,70.0,2025,2040,,,,,,,,,,,0.0,855.0,,,,-29.96,22.3,,,,,,0.89,0.28,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,2040.0,False
ME IRP 2024,storage,BASE,Kiwano,eskom,battery_4h,40.0,1.0,40.0,2025,2040,,,,,,,,,,,0.0,855.0,,,,-28.54,21.12,,,,,,0.89,0.16,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025.0,2040.0,False
ME IRP 2024,storage,BASE,Skaapvlei,eskom,battery_4h,80.0,1.0,80.0,2024,2039,,,,,,,,,,,0.0,855.0,,,,-31.56,18.13,,,,,,0.89,0.32,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2039.0,False
ME IRP 2024,storage,BASE,Melkhout,eskom,battery_4h,35.0,1.0,35.0,2024,2039,,,,,,,,,,,0.0,855.0,,,,-34.0,24.78,,,,,,0.89,0.14,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2039.0,False
ME IRP 2024,storage,BASE,Elandskop,eskom,battery_4h,8.0,1.0,8.0,2024,2039,,,,,,,,,,,0.0,855.0,,,,-29.67,30.08,,,,,,0.89,0.032,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2039.0,False
ME IRP 2024,storage,BASE,Pongola,eskom,battery_4h,40.0,1.0,40.0,2024,2039,,,,,,,,,,,0.0,855.0,,,,-27.45,31.64,,,,,,0.89,0.16,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2039.0,False
ME IRP 2024,storage,BASE,Hex,eskom,battery_4h,20.0,1.0,20.0,2023,2038,,,,,,,,,,,0.0,855.0,,,,-33.64,19.48,,,,,,0.89,0.08,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023.0,2038.0,True
ME IRP 2024,storage,BASE,Graafwater,eskom,battery_4h,5.0,1.0,5.0,2024,2039,,,,,,,,,,,0.0,855.0,,,,-32.18,18.6,,,,,,0.89,0.02,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2039.0,False
ME IRP 2024,storage,BASE,Paleisheuwel,eskom,battery_4h,9.5,1.0,9.5,2024,2039,,,,,,,,,,,0.0,855.0,,,,-32.42,18.74,,,,,,0.89,0.038,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2039.0,False
ME IRP 2024,storage,BASE,Rietfontein,eskom,battery_4h,1.54,1.0,1.54,2024,2039,,,,,,,,,,,0.0,855.0,,,,-26.73,20.03,,,,,,0.89,0.0061600000000000005,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024.0,2039.0,False
ME IRP 2024,storage,AMBITIONS,Drakensberg,eskom,phs,250.0,4.0,1000.0,-,beyond 2050,,,,,,,,,,,0.0001,222.0,,,,-28.56283,29.08275,,,,,,0.737,21.7,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,storage,AMBITIONS,Ingula,eskom,phs,333.0,4.0,1332.0,-,beyond 2050,,,,,,,,,,,0.0002,2796.0,,,,-28.165,29.3512,,,,,,0.78,27.4,20.57057057057057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,storage,AMBITIONS,Palmiet,eskom,phs,200.0,2.0,400.0,-,beyond 2050,,,,,,,,,,,0.0003,222.0,,,,-34.19722,18.97361,,,,,,0.779,10.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
ME IRP 2024,storage,AMBITIONS,Steenbras,CoCT,phs,45.0,4.0,180.0,-,beyond 2050,,,,,,,,,,,0.0004,222.0,,,,-34.153,18.9,,,,,,0.72,2.7,15.000000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2050.0,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Arnot,eskom,coal,True,350.0,1.0,2100.0,pre,2033,13.541666666666666,13.541666666666666,0.0,96,1300,med_group,0.345,0.345,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1248.0393378839624,1000000.0,500000.0,500000.0,-25.94444,29.79166,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Camden,eskom,coal,True,190.0,1.0,1481.0,pre,2033,14.375,14.375,0.0,96,1380,high_group,0.178378378378378,0.178378378378378,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1674.031238907855,1000000.0,500000.0,500000.0,-26.62007,30.09113,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Duvha,eskom,coal,True,575.0,1.0,2875.0,pre,2036,11.666666666666666,11.666666666666666,0.0,96,1120,low_group,0.4,0.4,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1195.4152627986327,1000000.0,500000.0,500000.0,-25.95954,29.34094,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Grootvlei,eskom,coal,True,190.0,1.0,570.0,pre,2030,15.0,15.0,0.0,96,1440,high_group,0.167,0.167,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1247.9997133105821,1000000.0,500000.0,500000.0,-26.76955,28.49951,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Hendrina,eskom,coal,True,190.0,1.0,1098.0,pre,2030,14.375,14.375,0.0,96,1380,med_group,0.333,0.333,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1248.0049965870353,1000000.0,500000.0,500000.0,-26.03138,29.60138,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Kelvin,IPP,coal,True,80.0,2.0,160.0,pre,2030,14.322916666666666,14.322916666666666,0.0,96,1375,high_group,0.375,0.375,0.65,0.65,0.65,24.0,8.0,105.66552901023884,1275.0659385665535,1000000.0,1000000.0,1000000.0,-26.115776,28.1138,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Kendal,eskom,coal,True,640.0,1.0,3840.0,pre,2042,12.291666666666666,12.291666666666666,0.0,96,1180,med_group,0.167,0.167,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1187.486385665532,1000000.0,500000.0,500000.0,-26.08805,28.96888,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Komati,eskom,coal,True,114.0,1.0,114.0,pre,2022,11.458333333333334,11.458333333333334,0.0,96,1100,high_group,0.167,0.167,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1184.3203822525602,1000000.0,500000.0,500000.0,-26.09078,29.47446,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Kriel,eskom,coal,True,405.0,1.0,2640.0,pre,2030,12.8125,12.8125,0.0,96,1230,high_group,0.454736842105263,0.454736842105263,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1184.3203822525602,1000000.0,500000.0,500000.0,-26.25404,29.18008,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Kusile,eskom,coal,True,720.0,1.0,4320.0,pre,2050,10.416666666666666,10.416666666666666,0.0,96,1000,high_group,0.6,0.6,0.65,0.65,0.65,24.0,8.0,129.44027303754237,1236.9497406143319,1000000.0,500000.0,500000.0,-25.92007,28.924942,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Lethabo,eskom,coal,True,593.0,1.0,3558.0,pre,2041,11.25,11.25,0.0,96,1080,low_group,0.596964586846543,0.596964586846543,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1184.3203822525602,1000000.0,500000.0,500000.0,-26.74027,27.975,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Majuba,eskom,coal,True,663.0,1.0,3807.0,pre,2046,13.020833333333334,13.020833333333334,0.0,96,1250,med_group,0.167,0.166939443535188,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1184.3203822525602,1000000.0,500000.0,500000.0,-27.09555,29.77055,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Matimba,eskom,coal,True,615.0,1.0,3690.0,pre,2045,10.3125,10.3125,0.0,96,990,low_group,0.286,0.286,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1187.5141228668956,1000000.0,500000.0,500000.0,-23.66777,27.61277,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Matla,eskom,coal,True,575.0,1.0,3450.0,pre,2037,12.395833333333334,12.395833333333334,0.0,96,1190,high_group,0.250434782608696,0.250434782608696,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1184.3203822525602,1000000.0,500000.0,500000.0,-26.28036,29.14229,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Medupi,eskom,coal,True,720.0,1.0,4320.0,pre,2048,9.583333333333334,9.583333333333334,0.0,96,920,low_group,0.597510373443983,0.597510373443983,0.65,0.65,0.65,24.0,8.0,129.44027303754237,1275.0593344709905,1000000.0,500000.0,500000.0,-23.42,27.33,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Tutuka,eskom,coal,True,585.0,1.0,3510.0,pre,2034,12.8125,12.8125,0.0,96,1230,high_group,0.333,0.333,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1184.3203822525602,1000000.0,500000.0,500000.0,-26.77565,29.35212,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Koeberg,eskom,nuclear,False,927.0,2.0,1854.0,pre,2047,11.111,11.111,0.0,0,0,18,0.1,0.1,0.65,0.65,0.5,240.0,240.0,59.43686006825943,1567.812286689421,1000000.0,1000000.0,1000000.0,-33.67359354,18.428247,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Ankerlig,eskom,ocgt_diesel,False,148.0,9.0,1327.0,pre,2039,11.519,11.519,0.0,variable_diesel,variable_diesel,variable_diesel,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.962457337883962,258.88054607508576,0.0,0.0,0.0,-33.592,18.4607,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Gourikwa,eskom,ocgt_diesel,False,148.0,5.0,740.0,pre,2038,11.519,11.519,0.0,variable_diesel,variable_diesel,variable_diesel,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.962457337883962,258.88054607508576,0.0,0.0,0.0,-34.16526,21.96077,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Acacia,eskom,ocgt_diesel,False,57.0,3.0,171.0,pre,2026,11.519,11.519,0.0,variable_diesel,variable_diesel,variable_diesel,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.962457337883962,258.88054607508576,0.0,0.0,0.0,-33.88408,18.53361,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,PortRex,eskom,ocgt_diesel,False,57.0,3.0,171.0,pre,2026,11.519,11.519,0.0,variable_diesel,variable_diesel,variable_diesel,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.962457337883962,258.88054607508576,0.0,0.0,0.0,-33.02739,27.88382,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Gariep,eskom,hydro,False,90.0,4.0,360.0,pre,post,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,462.28668941979527,0.0,0.0,0.0,0.0,-30.62396,25.50403,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Vanderkloof,eskom,hydro,False,120.0,2.0,240.0,pre,post,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,462.28668941979527,0.0,0.0,0.0,0.0,-29.99337,24.73384,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,MuliloTotalHydra,RMIPPP,rmippp,False,75.0,1.0,75.0,2025,2045,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1831.4684391259107,0.0,0.0,0.0,0.0,-30.6757,24.0676,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Oya,RMIPPP,rmippp,False,128.0,1.0,128.0,2025,2045,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1872.9914047866805,0.0,0.0,0.0,0.0,-32.8489,20.3236,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Scatec1,RMIPPP,rmippp,False,50.0,1.0,50.0,2024,2045,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2255.7392164948456,0.0,0.0,0.0,0.0,-29.4112838805742,21.0847327324929,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Scatec2,RMIPPP,rmippp,False,50.0,1.0,50.0,2024,2045,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2255.7033092783504,0.0,0.0,0.0,0.0,-29.4112838805742,21.0847327324929,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Scatec3,RMIPPP,rmippp,False,50.0,1.0,50.0,2024,2045,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2255.6434639175254,0.0,0.0,0.0,0.0,-29.4112838805742,21.0847327324929,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Umoyilanga,RMIPPP,rmippp,False,75.0,1.0,75.0,2025,2045,0.0,0.0,0.0,0,0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2079.941768990635,0.0,0.0,0.0,0.0,-28.4519839474036,21.2331531845134,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Avon,IPP,ocgt_diesel,False,167.5,4.0,670.0,pre,2046,11.519,11.519,0.0,variable_diesel,variable_diesel,variable_diesel,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.962457337883962,223.21843003413008,0.0,0.0,0.0,-29.251,31.0941,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Dedisa,IPP,ocgt_diesel,False,167.5,2.0,335.0,pre,2046,11.519,11.519,0.0,variable_diesel,variable_diesel,variable_diesel,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.962457337883962,223.21843003413008,0.0,0.0,0.0,-33.4433,25.4022,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Secunda_coal,Sasol,sasol_coal,False,42.86,14.0,600.04,pre,2035,14.03125,14.03125,0.0,96,1347,16,1.0,1.0,1.0,1.0,0.65,0.0,0.0,93.77815699658699,1275.0659385665535,10000.0,70000.0,70000.0,-26.5036,29.1803,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Sasolburg_coal,Sasol,sasol_coal,False,,,128.0,pre,2035,14.03125,14.03125,0.0,96,1347,16,1.0,1.0,1.0,1.0,0.65,0.0,0.0,93.77815699658699,1275.0659385665535,10000.0,70000.0,70000.0,-26.5036,29.1803,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Sasol_ice,Sasol,sasol_gas,False,9.7,18.0,174.6,pre,2039,9.6,9.6,0.0,69,662.4,245,1.0,1.0,1.0,1.0,0.0,0.0,0.0,93.77815699658699,0.0,0.0,0.0,0.0,-26.8102,27.8277,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2050_PMR1,Sasol_ocgt,Sasol,sasol_gas,False,50.0,5.0,250.0,pre,2039,9.6,9.6,0.0,69,662.4,245,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.962457337883962,0.0,0.0,0.0,0.0,-26.8102,27.8277,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Arnot,eskom,coal,True,350.0,1.0,2100.0,pre,2033,13.541666666666666,13.541666666666666,0.0,96,1300,med_group,0.345,0.345,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1248.0393378839624,1000000.0,500000.0,500000.0,-25.94444,29.79166,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Camden,eskom,coal,True,190.0,1.0,1481.0,pre,2033,14.375,14.375,0.0,96,1380,high_group,0.178378378378378,0.178378378378378,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1674.031238907855,1000000.0,500000.0,500000.0,-26.62007,30.09113,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Duvha,eskom,coal,True,575.0,1.0,2875.0,pre,2036,11.666666666666666,11.666666666666666,0.0,96,1120,low_group,0.4,0.4,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1195.4152627986327,1000000.0,500000.0,500000.0,-25.95954,29.34094,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Grootvlei,eskom,coal,True,190.0,1.0,570.0,pre,2030,15.0,15.0,0.0,96,1440,high_group,0.167,0.167,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1247.9997133105821,1000000.0,500000.0,500000.0,-26.76955,28.49951,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Hendrina,eskom,coal,True,190.0,1.0,1098.0,pre,2030,14.375,14.375,0.0,96,1380,med_group,0.333,0.333,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1248.0049965870353,1000000.0,500000.0,500000.0,-26.03138,29.60138,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Kelvin,IPP,coal,True,80.0,2.0,160.0,pre,2030,14.322916666666666,14.322916666666666,0.0,96,1375,high_group,0.375,0.375,0.65,0.65,0.65,24.0,8.0,105.66552901023884,1275.0659385665535,1000000.0,1000000.0,1000000.0,-26.115776,28.1138,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Kendal,eskom,coal,True,640.0,1.0,3840.0,pre,2043,12.291666666666666,12.291666666666666,0.0,96,1180,med_group,0.167,0.167,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1187.486385665532,1000000.0,500000.0,500000.0,-26.08805,28.96888,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Komati,eskom,coal,True,114.0,1.0,114.0,pre,2022,11.458333333333334,11.458333333333334,0.0,96,1100,high_group,0.167,0.167,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1184.3203822525602,1000000.0,500000.0,500000.0,-26.09078,29.47446,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Kriel,eskom,coal,True,405.0,1.0,2640.0,pre,2030,12.8125,12.8125,0.0,96,1230,high_group,0.454736842105263,0.454736842105263,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1184.3203822525602,1000000.0,500000.0,500000.0,-26.25404,29.18008,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Kusile,eskom,coal,True,720.0,1.0,4320.0,pre,2055,10.416666666666666,10.416666666666666,0.0,96,1000,high_group,0.6,0.6,0.65,0.65,0.65,24.0,8.0,129.44027303754237,1236.9497406143319,1000000.0,500000.0,500000.0,-25.92007,28.924942,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Lethabo,eskom,coal,True,593.0,1.0,3558.0,pre,2042,11.25,11.25,0.0,96,1080,low_group,0.596964586846543,0.596964586846543,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1184.3203822525602,1000000.0,500000.0,500000.0,-26.74027,27.975,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Majuba,eskom,coal,True,663.0,1.0,3807.0,pre,2051,13.020833333333334,13.020833333333334,0.0,96,1250,med_group,0.167,0.166939443535188,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1184.3203822525602,1000000.0,500000.0,500000.0,-27.09555,29.77055,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Matimba,eskom,coal,True,615.0,1.0,3690.0,pre,2047,10.3125,10.3125,0.0,96,990,low_group,0.286,0.286,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1187.5141228668956,1000000.0,500000.0,500000.0,-23.66777,27.61277,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Matla,eskom,coal,True,575.0,1.0,3450.0,pre,2037,12.395833333333334,12.395833333333334,0.0,96,1190,high_group,0.250434782608696,0.250434782608696,0.65,0.65,0.65,24.0,8.0,93.77815699658699,1184.3203822525602,1000000.0,500000.0,500000.0,-26.28036,29.14229,,,,,,,,,,,,False
Coal_Flexibilisation,conventional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COAL_OFF_2055_PMR1,Medupi,eskom,coal,True,720.0,1.0,4320.0,pre,2054,9.583333333333334,9.583333333333334,0.0,96,920,low_group,0.597510373443983,0.597510373443983,0.65,0.65,0.65,24.0,8.0,129.44027303754237,1275.0593344709905,1000000.0,500000.0,500000.0,-23.42,27.33,,,,,,,,,,,,False
