region_code;time;region_name;Electricity demand
ZA;2023-11-02 07:00:00;South Africa;27124.939000000
ZA;2023-11-02 08:00:00;South Africa;27093.735000000
ZA;2023-11-02 09:00:00;South Africa;26704.291000000
ZA;2023-11-02 10:00:00;South Africa;26443.041000000
ZA;2023-11-02 11:00:00;South Africa;26372.835000000
ZA;2023-11-02 12:00:00;South Africa;26149.822000000
ZA;2023-11-02 13:00:00;South Africa;26135.347000000
ZA;2023-11-02 14:00:00;South Africa;26554.888000000
ZA;2023-11-02 15:00:00;South Africa;27202.290000000
ZA;2023-11-02 16:00:00;South Africa;27888.455000000
ZA;2023-11-02 17:00:00;South Africa;28517.691000000
ZA;2023-11-02 18:00:00;South Africa;29919.960000000
ZA;2023-11-02 19:00:00;South Africa;30094.494000000
ZA;2023-11-02 20:00:00;South Africa;28029.107000000
ZA;2023-11-02 21:00:00;South Africa;25779.599000000
ZA;2023-11-02 22:00:00;South Africa;23998.597000000
ZA;2023-11-02 23:00:00;South Africa;22631.009000000
ZA;2023-11-03 00:00:00;South Africa;22154.151000000
ZA;2023-11-03 01:00:00;South Africa;21762.533000000
ZA;2023-11-03 02:00:00;South Africa;21755.546000000
ZA;2023-11-03 03:00:00;South Africa;22065.742000000
ZA;2023-11-03 04:00:00;South Africa;23523.729000000
ZA;2023-11-03 05:00:00;South Africa;26860.266000000
ZA;2023-11-03 06:00:00;South Africa;27903.369000000
ZA;2023-11-03 07:00:00;South Africa;27335.263000000
ZA;2023-11-03 08:00:00;South Africa;27525.593000000
ZA;2023-11-03 09:00:00;South Africa;27175.438000000
ZA;2023-11-03 10:00:00;South Africa;27040.075000000
ZA;2023-11-03 11:00:00;South Africa;26930.235000000
ZA;2023-11-03 12:00:00;South Africa;26501.505000000
ZA;2023-11-03 13:00:00;South Africa;26290.942000000
ZA;2023-11-03 14:00:00;South Africa;26589.304000000
ZA;2023-11-03 15:00:00;South Africa;26865.765000000
ZA;2023-11-03 16:00:00;South Africa;27369.222000000
ZA;2023-11-03 17:00:00;South Africa;27748.862000000
ZA;2023-11-03 18:00:00;South Africa;28682.887000000
ZA;2023-11-03 19:00:00;South Africa;28601.320000000
ZA;2023-11-03 20:00:00;South Africa;27051.952000000
ZA;2023-11-03 21:00:00;South Africa;25275.746000000
ZA;2023-11-03 22:00:00;South Africa;23834.059000000
ZA;2023-11-03 23:00:00;South Africa;22748.742000000
ZA;2023-11-04 00:00:00;South Africa;22398.126000000
ZA;2023-11-04 01:00:00;South Africa;21891.784000000
ZA;2023-11-04 02:00:00;South Africa;21637.927000000
ZA;2023-11-04 03:00:00;South Africa;21652.118000000
ZA;2023-11-04 04:00:00;South Africa;22115.246000000
ZA;2023-11-04 05:00:00;South Africa;22891.021000000
ZA;2023-11-04 06:00:00;South Africa;24300.471000000
ZA;2023-11-04 07:00:00;South Africa;25582.278000000
ZA;2023-11-04 08:00:00;South Africa;26659.741000000
ZA;2023-11-04 09:00:00;South Africa;26753.060000000
ZA;2023-11-04 10:00:00;South Africa;26297.217000000
ZA;2023-11-04 11:00:00;South Africa;26070.636000000
ZA;2023-11-04 12:00:00;South Africa;25941.032000000
ZA;2023-11-04 13:00:00;South Africa;25708.799000000
ZA;2023-11-04 14:00:00;South Africa;25575.624000000
ZA;2023-11-04 15:00:00;South Africa;25693.114000000
ZA;2023-11-04 16:00:00;South Africa;26146.036000000
ZA;2023-11-04 17:00:00;South Africa;26444.376000000
ZA;2023-11-04 18:00:00;South Africa;27495.110000000
ZA;2023-11-04 19:00:00;South Africa;27409.368000000
ZA;2023-11-04 20:00:00;South Africa;25855.209000000
ZA;2023-11-04 21:00:00;South Africa;24205.692000000
ZA;2023-11-04 22:00:00;South Africa;23030.190000000
ZA;2023-11-04 23:00:00;South Africa;22038.562000000
ZA;2023-11-05 00:00:00;South Africa;21229.082000000
ZA;2023-11-05 01:00:00;South Africa;20700.595000000
ZA;2023-11-05 02:00:00;South Africa;20460.988000000
ZA;2023-11-05 03:00:00;South Africa;20375.045000000
ZA;2023-11-05 04:00:00;South Africa;20834.326000000
ZA;2023-11-05 05:00:00;South Africa;21646.909000000
ZA;2023-11-05 06:00:00;South Africa;23061.155000000
ZA;2023-11-05 07:00:00;South Africa;24505.533000000
ZA;2023-11-05 08:00:00;South Africa;25513.259000000
ZA;2023-11-05 09:00:00;South Africa;25616.236000000
ZA;2023-11-05 10:00:00;South Africa;25386.161000000
ZA;2023-11-05 11:00:00;South Africa;25082.996000000
ZA;2023-11-05 12:00:00;South Africa;25098.417000000
ZA;2023-11-05 13:00:00;South Africa;24867.550000000
ZA;2023-11-05 14:00:00;South Africa;24728.264000000
ZA;2023-11-05 15:00:00;South Africa;25028.052000000
ZA;2023-11-05 16:00:00;South Africa;25419.564000000
ZA;2023-11-05 17:00:00;South Africa;26169.704000000
ZA;2023-11-05 18:00:00;South Africa;27351.412000000
ZA;2023-11-05 19:00:00;South Africa;27729.582000000
ZA;2023-11-05 20:00:00;South Africa;26097.475000000
ZA;2023-11-05 21:00:00;South Africa;24063.866000000
ZA;2023-11-05 22:00:00;South Africa;22575.698000000
ZA;2023-11-05 23:00:00;South Africa;21524.568000000
ZA;2023-11-06 00:00:00;South Africa;21271.812000000
ZA;2023-11-06 01:00:00;South Africa;20992.679000000
ZA;2023-11-06 02:00:00;South Africa;20760.735000000
ZA;2023-11-06 03:00:00;South Africa;21112.094000000
ZA;2023-11-06 04:00:00;South Africa;22500.218000000
ZA;2023-11-06 05:00:00;South Africa;25629.447000000
ZA;2023-11-06 06:00:00;South Africa;26356.501000000
ZA;2023-11-06 07:00:00;South Africa;25601.250000000
ZA;2023-11-06 08:00:00;South Africa;25913.883000000
ZA;2023-11-06 09:00:00;South Africa;25890.010000000
ZA;2023-11-06 10:00:00;South Africa;26001.411000000
ZA;2023-11-06 11:00:00;South Africa;26083.016000000
ZA;2023-11-06 12:00:00;South Africa;25969.757000000
ZA;2023-11-06 13:00:00;South Africa;25989.968000000
ZA;2023-11-06 14:00:00;South Africa;26578.146000000
ZA;2023-11-06 15:00:00;South Africa;26841.548000000
ZA;2023-11-06 16:00:00;South Africa;27690.263000000
ZA;2023-11-06 17:00:00;South Africa;28002.340000000
ZA;2023-11-06 18:00:00;South Africa;29058.656000000
ZA;2023-11-06 19:00:00;South Africa;29194.729000000
ZA;2023-11-06 20:00:00;South Africa;27531.697000000
ZA;2023-11-06 21:00:00;South Africa;25426.125000000
ZA;2023-11-06 22:00:00;South Africa;23641.394000000
ZA;2023-11-06 23:00:00;South Africa;22437.823000000
ZA;2023-11-07 00:00:00;South Africa;21943.886000000
ZA;2023-11-07 01:00:00;South Africa;21841.428000000
ZA;2023-11-07 02:00:00;South Africa;21943.110000000
ZA;2023-11-07 03:00:00;South Africa;21881.406000000
ZA;2023-11-07 04:00:00;South Africa;22997.782000000
ZA;2023-11-07 05:00:00;South Africa;26176.167000000
ZA;2023-11-07 06:00:00;South Africa;27261.839000000
ZA;2023-11-07 07:00:00;South Africa;26735.623000000
ZA;2023-11-07 08:00:00;South Africa;27385.041000000
ZA;2023-11-07 09:00:00;South Africa;27808.012000000
ZA;2023-11-07 10:00:00;South Africa;28020.311000000
ZA;2023-11-07 11:00:00;South Africa;28298.099000000
ZA;2023-11-07 12:00:00;South Africa;28274.204000000
ZA;2023-11-07 13:00:00;South Africa;28401.300000000
ZA;2023-11-07 14:00:00;South Africa;28683.860000000
ZA;2023-11-07 15:00:00;South Africa;28840.726000000
ZA;2023-11-07 16:00:00;South Africa;29050.866000000
ZA;2023-11-07 17:00:00;South Africa;29559.240000000
ZA;2023-11-07 18:00:00;South Africa;30197.310000000
ZA;2023-11-07 19:00:00;South Africa;30222.944000000
ZA;2023-11-07 20:00:00;South Africa;28095.970000000
ZA;2023-11-07 21:00:00;South Africa;26023.959000000
ZA;2023-11-07 22:00:00;South Africa;24064.315000000
ZA;2023-11-07 23:00:00;South Africa;22822.991000000
ZA;2023-11-08 00:00:00;South Africa;22234.542000000
ZA;2023-11-08 01:00:00;South Africa;21924.458000000
ZA;2023-11-08 02:00:00;South Africa;21899.173000000
ZA;2023-11-08 03:00:00;South Africa;22137.497000000
ZA;2023-11-08 04:00:00;South Africa;23744.139000000
ZA;2023-11-08 05:00:00;South Africa;26827.337000000
ZA;2023-11-08 06:00:00;South Africa;27641.386000000
ZA;2023-11-08 07:00:00;South Africa;26654.156000000
ZA;2023-11-08 08:00:00;South Africa;26642.795000000
ZA;2023-11-08 09:00:00;South Africa;26306.799000000
ZA;2023-11-08 10:00:00;South Africa;25944.905000000
ZA;2023-11-08 11:00:00;South Africa;25731.832000000
ZA;2023-11-08 12:00:00;South Africa;25607.137000000
ZA;2023-11-08 13:00:00;South Africa;25727.986000000
ZA;2023-11-08 14:00:00;South Africa;25853.203000000
ZA;2023-11-08 15:00:00;South Africa;26376.660000000
ZA;2023-11-08 16:00:00;South Africa;27327.299000000
ZA;2023-11-08 17:00:00;South Africa;27877.424000000
ZA;2023-11-08 18:00:00;South Africa;28896.632000000
ZA;2023-11-08 19:00:00;South Africa;29111.167000000
ZA;2023-11-08 20:00:00;South Africa;27564.983000000
ZA;2023-11-08 21:00:00;South Africa;25439.507000000
ZA;2023-11-08 22:00:00;South Africa;23649.572000000
ZA;2023-11-08 23:00:00;South Africa;22495.296000000
ZA;2023-11-09 00:00:00;South Africa;21888.686000000
ZA;2023-11-09 01:00:00;South Africa;21520.965000000
ZA;2023-11-09 02:00:00;South Africa;21633.442000000
ZA;2023-11-09 03:00:00;South Africa;21860.652000000
ZA;2023-11-09 04:00:00;South Africa;23397.475000000
ZA;2023-11-09 05:00:00;South Africa;26392.691000000
ZA;2023-11-09 06:00:00;South Africa;27072.063000000
ZA;2023-11-09 07:00:00;South Africa;26252.156000000
ZA;2023-11-09 08:00:00;South Africa;26406.385000000
ZA;2023-11-09 09:00:00;South Africa;26049.945000000
ZA;2023-11-09 10:00:00;South Africa;25757.806000000
ZA;2023-11-09 11:00:00;South Africa;25912.687000000
ZA;2023-11-09 12:00:00;South Africa;26036.247000000
ZA;2023-11-09 13:00:00;South Africa;25995.207000000
ZA;2023-11-09 14:00:00;South Africa;26566.208000000
ZA;2023-11-09 15:00:00;South Africa;27210.742000000
ZA;2023-11-09 16:00:00;South Africa;28032.035000000
ZA;2023-11-09 17:00:00;South Africa;28526.616000000
ZA;2023-11-09 18:00:00;South Africa;29627.941000000
ZA;2023-11-09 19:00:00;South Africa;29815.096000000
ZA;2023-11-09 20:00:00;South Africa;27911.695000000
ZA;2023-11-09 21:00:00;South Africa;25695.641000000
ZA;2023-11-09 22:00:00;South Africa;23938.327000000
ZA;2023-11-09 23:00:00;South Africa;22738.551000000
ZA;2023-11-10 00:00:00;South Africa;22210.287000000
ZA;2023-11-10 01:00:00;South Africa;21900.716000000
ZA;2023-11-10 02:00:00;South Africa;21783.811000000
ZA;2023-11-10 03:00:00;South Africa;22016.713000000
ZA;2023-11-10 04:00:00;South Africa;23360.304000000
ZA;2023-11-10 05:00:00;South Africa;26596.105000000
ZA;2023-11-10 06:00:00;South Africa;27201.291000000
ZA;2023-11-10 07:00:00;South Africa;26448.998000000
ZA;2023-11-10 08:00:00;South Africa;26641.862000000
ZA;2023-11-10 09:00:00;South Africa;26359.505000000
ZA;2023-11-10 10:00:00;South Africa;26297.494000000
ZA;2023-11-10 11:00:00;South Africa;26484.222000000
ZA;2023-11-10 12:00:00;South Africa;26295.751000000
ZA;2023-11-10 13:00:00;South Africa;26132.739000000
ZA;2023-11-10 14:00:00;South Africa;26296.254000000
ZA;2023-11-10 15:00:00;South Africa;26346.126000000
ZA;2023-11-10 16:00:00;South Africa;26860.035000000
ZA;2023-11-10 17:00:00;South Africa;27202.972000000
ZA;2023-11-10 18:00:00;South Africa;27931.970000000
ZA;2023-11-10 19:00:00;South Africa;28575.076000000
ZA;2023-11-10 20:00:00;South Africa;27281.721000000
ZA;2023-11-10 21:00:00;South Africa;25603.614000000
ZA;2023-11-10 22:00:00;South Africa;23914.910000000
ZA;2023-11-10 23:00:00;South Africa;22906.330000000
ZA;2023-11-11 00:00:00;South Africa;22414.347000000
ZA;2023-11-11 01:00:00;South Africa;22058.058000000
ZA;2023-11-11 02:00:00;South Africa;21784.824000000
ZA;2023-11-11 03:00:00;South Africa;21713.343000000
ZA;2023-11-11 04:00:00;South Africa;22443.100000000
ZA;2023-11-11 05:00:00;South Africa;23343.398000000
ZA;2023-11-11 06:00:00;South Africa;23944.053000000
ZA;2023-11-11 07:00:00;South Africa;25266.467000000
ZA;2023-11-11 08:00:00;South Africa;26156.368000000
ZA;2023-11-11 09:00:00;South Africa;26329.085000000
ZA;2023-11-11 10:00:00;South Africa;26155.385000000
ZA;2023-11-11 11:00:00;South Africa;26136.467000000
ZA;2023-11-11 12:00:00;South Africa;25802.240000000
ZA;2023-11-11 13:00:00;South Africa;25417.238000000
ZA;2023-11-11 14:00:00;South Africa;25341.233000000
ZA;2023-11-11 15:00:00;South Africa;25325.189000000
ZA;2023-11-11 16:00:00;South Africa;25574.442000000
ZA;2023-11-11 17:00:00;South Africa;25895.606000000
ZA;2023-11-11 18:00:00;South Africa;27005.540000000
ZA;2023-11-11 19:00:00;South Africa;27290.583000000
ZA;2023-11-11 20:00:00;South Africa;25947.400000000
ZA;2023-11-11 21:00:00;South Africa;24219.480000000
ZA;2023-11-11 22:00:00;South Africa;22889.172000000
ZA;2023-11-11 23:00:00;South Africa;22027.107000000
ZA;2023-11-12 00:00:00;South Africa;21470.420000000
ZA;2023-11-12 01:00:00;South Africa;20917.409000000
ZA;2023-11-12 02:00:00;South Africa;20773.416000000
ZA;2023-11-12 03:00:00;South Africa;20865.097000000
ZA;2023-11-12 04:00:00;South Africa;21215.106000000
ZA;2023-11-12 05:00:00;South Africa;21706.247000000
ZA;2023-11-12 06:00:00;South Africa;22948.769000000
ZA;2023-11-12 07:00:00;South Africa;24406.560000000
ZA;2023-11-12 08:00:00;South Africa;25374.723000000
ZA;2023-11-12 09:00:00;South Africa;25671.239000000
ZA;2023-11-12 10:00:00;South Africa;25541.590000000
ZA;2023-11-12 11:00:00;South Africa;25330.200000000
ZA;2023-11-12 12:00:00;South Africa;25202.631000000
ZA;2023-11-12 13:00:00;South Africa;24891.787000000
ZA;2023-11-12 14:00:00;South Africa;24729.312000000
ZA;2023-11-12 15:00:00;South Africa;24754.080000000
ZA;2023-11-12 16:00:00;South Africa;25364.484000000
ZA;2023-11-12 17:00:00;South Africa;26225.797000000
ZA;2023-11-12 18:00:00;South Africa;27267.081000000
ZA;2023-11-12 19:00:00;South Africa;27380.912000000
ZA;2023-11-12 20:00:00;South Africa;25853.525000000
ZA;2023-11-12 21:00:00;South Africa;23791.842000000
ZA;2023-11-12 22:00:00;South Africa;22211.983000000
ZA;2023-11-12 23:00:00;South Africa;21262.273000000
ZA;2023-11-13 00:00:00;South Africa;21100.541000000
ZA;2023-11-13 01:00:00;South Africa;20940.703000000
ZA;2023-11-13 02:00:00;South Africa;20897.287000000
ZA;2023-11-13 03:00:00;South Africa;21188.108000000
ZA;2023-11-13 04:00:00;South Africa;22600.064000000
ZA;2023-11-13 05:00:00;South Africa;25845.157000000
ZA;2023-11-13 06:00:00;South Africa;26756.815000000
ZA;2023-11-13 07:00:00;South Africa;25968.426000000
ZA;2023-11-13 08:00:00;South Africa;26348.713000000
ZA;2023-11-13 09:00:00;South Africa;26423.031000000
ZA;2023-11-13 10:00:00;South Africa;26747.150000000
ZA;2023-11-13 11:00:00;South Africa;26744.062000000
ZA;2023-11-13 12:00:00;South Africa;26592.313000000
ZA;2023-11-13 13:00:00;South Africa;26564.889000000
ZA;2023-11-13 14:00:00;South Africa;27052.333000000
ZA;2023-11-13 15:00:00;South Africa;27550.446000000
ZA;2023-11-13 16:00:00;South Africa;28316.906000000
ZA;2023-11-13 17:00:00;South Africa;28883.732000000
ZA;2023-11-13 18:00:00;South Africa;29829.989000000
ZA;2023-11-13 19:00:00;South Africa;29808.197000000
ZA;2023-11-13 20:00:00;South Africa;28356.359000000
ZA;2023-11-13 21:00:00;South Africa;25992.550000000
ZA;2023-11-13 22:00:00;South Africa;24074.900000000
ZA;2023-11-13 23:00:00;South Africa;22876.589000000
ZA;2023-11-14 00:00:00;South Africa;22580.070000000
ZA;2023-11-14 01:00:00;South Africa;22110.230000000
ZA;2023-11-14 02:00:00;South Africa;22212.575000000
ZA;2023-11-14 03:00:00;South Africa;22368.883000000
ZA;2023-11-14 04:00:00;South Africa;23886.179000000
ZA;2023-11-14 05:00:00;South Africa;26514.257000000
ZA;2023-11-14 06:00:00;South Africa;27317.323000000
ZA;2023-11-14 07:00:00;South Africa;26964.605000000
ZA;2023-11-14 08:00:00;South Africa;27636.955000000
ZA;2023-11-14 09:00:00;South Africa;27784.442000000
ZA;2023-11-14 10:00:00;South Africa;27763.702000000
ZA;2023-11-14 11:00:00;South Africa;27733.102000000
ZA;2023-11-14 12:00:00;South Africa;27901.228000000
ZA;2023-11-14 13:00:00;South Africa;28084.305000000
ZA;2023-11-14 14:00:00;South Africa;28414.332000000
ZA;2023-11-14 15:00:00;South Africa;28807.472000000
ZA;2023-11-14 16:00:00;South Africa;29321.589000000
ZA;2023-11-14 17:00:00;South Africa;29662.794000000
ZA;2023-11-14 18:00:00;South Africa;30328.459000000
ZA;2023-11-14 19:00:00;South Africa;30370.047000000
ZA;2023-11-14 20:00:00;South Africa;28722.487000000
ZA;2023-11-14 21:00:00;South Africa;26199.373000000
ZA;2023-11-14 22:00:00;South Africa;24217.361000000
ZA;2023-11-14 23:00:00;South Africa;22909.952000000
ZA;2023-11-15 00:00:00;South Africa;22321.480000000
ZA;2023-11-15 01:00:00;South Africa;21996.880000000
ZA;2023-11-15 02:00:00;South Africa;22048.324000000
ZA;2023-11-15 03:00:00;South Africa;22156.219000000
ZA;2023-11-15 04:00:00;South Africa;23943.118000000
ZA;2023-11-15 05:00:00;South Africa;27248.621000000
ZA;2023-11-15 06:00:00;South Africa;28029.170000000
ZA;2023-11-15 07:00:00;South Africa;27227.015000000
ZA;2023-11-15 08:00:00;South Africa;27333.808000000
ZA;2023-11-15 09:00:00;South Africa;26995.922000000
ZA;2023-11-15 10:00:00;South Africa;26778.663000000
ZA;2023-11-15 11:00:00;South Africa;26575.664000000
ZA;2023-11-15 12:00:00;South Africa;26422.586000000
ZA;2023-11-15 13:00:00;South Africa;26413.247000000
ZA;2023-11-15 14:00:00;South Africa;26640.284000000
ZA;2023-11-15 15:00:00;South Africa;27226.819000000
ZA;2023-11-15 16:00:00;South Africa;28068.715000000
ZA;2023-11-15 17:00:00;South Africa;28634.765000000
ZA;2023-11-15 18:00:00;South Africa;29641.776000000
ZA;2023-11-15 19:00:00;South Africa;29849.222000000
ZA;2023-11-15 20:00:00;South Africa;28418.326000000
ZA;2023-11-15 21:00:00;South Africa;26064.176000000
ZA;2023-11-15 22:00:00;South Africa;24171.414000000
ZA;2023-11-15 23:00:00;South Africa;22826.779000000
ZA;2023-11-16 00:00:00;South Africa;22451.715000000
ZA;2023-11-16 01:00:00;South Africa;22047.771000000
ZA;2023-11-16 02:00:00;South Africa;22028.913000000
ZA;2023-11-16 03:00:00;South Africa;22305.008000000
ZA;2023-11-16 04:00:00;South Africa;23966.954000000
ZA;2023-11-16 05:00:00;South Africa;26845.821000000
ZA;2023-11-16 06:00:00;South Africa;27564.406000000
ZA;2023-11-16 07:00:00;South Africa;26884.317000000
ZA;2023-11-16 08:00:00;South Africa;26973.027000000
ZA;2023-11-16 09:00:00;South Africa;26765.509000000
ZA;2023-11-16 10:00:00;South Africa;26555.667000000
ZA;2023-11-16 11:00:00;South Africa;26504.085000000
ZA;2023-11-16 12:00:00;South Africa;26576.114000000
ZA;2023-11-16 13:00:00;South Africa;27038.203000000
ZA;2023-11-16 14:00:00;South Africa;27151.583000000
ZA;2023-11-16 15:00:00;South Africa;27736.291000000
ZA;2023-11-16 16:00:00;South Africa;28347.988000000
ZA;2023-11-16 17:00:00;South Africa;28953.311000000
ZA;2023-11-16 18:00:00;South Africa;29808.839000000
ZA;2023-11-16 19:00:00;South Africa;30035.213000000
ZA;2023-11-16 20:00:00;South Africa;28438.400000000
ZA;2023-11-16 21:00:00;South Africa;26315.325000000
ZA;2023-11-16 22:00:00;South Africa;24371.230000000
ZA;2023-11-16 23:00:00;South Africa;22993.033000000
ZA;2023-11-17 00:00:00;South Africa;22418.106000000
ZA;2023-11-17 01:00:00;South Africa;21906.247000000
ZA;2023-11-17 02:00:00;South Africa;21934.716000000
ZA;2023-11-17 03:00:00;South Africa;22237.267000000
ZA;2023-11-17 04:00:00;South Africa;23950.189000000
ZA;2023-11-17 05:00:00;South Africa;27044.474000000
ZA;2023-11-17 06:00:00;South Africa;27655.480000000
ZA;2023-11-17 07:00:00;South Africa;27082.493000000
ZA;2023-11-17 08:00:00;South Africa;27559.706000000
ZA;2023-11-17 09:00:00;South Africa;27330.829000000
ZA;2023-11-17 10:00:00;South Africa;27357.011000000
ZA;2023-11-17 11:00:00;South Africa;27338.665000000
ZA;2023-11-17 12:00:00;South Africa;27110.323000000
ZA;2023-11-17 13:00:00;South Africa;26984.529000000
ZA;2023-11-17 14:00:00;South Africa;27227.511000000
ZA;2023-11-17 15:00:00;South Africa;27282.082000000
ZA;2023-11-17 16:00:00;South Africa;27732.802000000
ZA;2023-11-17 17:00:00;South Africa;27918.160000000
ZA;2023-11-17 18:00:00;South Africa;28609.460000000
ZA;2023-11-17 19:00:00;South Africa;28736.671000000
ZA;2023-11-17 20:00:00;South Africa;27363.247000000
ZA;2023-11-17 21:00:00;South Africa;25699.810000000
ZA;2023-11-17 22:00:00;South Africa;24212.227000000
ZA;2023-11-17 23:00:00;South Africa;23058.194000000
ZA;2023-11-18 00:00:00;South Africa;22708.461000000
ZA;2023-11-18 01:00:00;South Africa;22309.177000000
ZA;2023-11-18 02:00:00;South Africa;22131.963000000
ZA;2023-11-18 03:00:00;South Africa;22139.011000000
ZA;2023-11-18 04:00:00;South Africa;22728.287000000
ZA;2023-11-18 05:00:00;South Africa;23429.921000000
ZA;2023-11-18 06:00:00;South Africa;24419.243000000
ZA;2023-11-18 07:00:00;South Africa;25670.226000000
ZA;2023-11-18 08:00:00;South Africa;26491.792000000
ZA;2023-11-18 09:00:00;South Africa;26674.290000000
ZA;2023-11-18 10:00:00;South Africa;26569.124000000
ZA;2023-11-18 11:00:00;South Africa;26368.119000000
ZA;2023-11-18 12:00:00;South Africa;26183.370000000
ZA;2023-11-18 13:00:00;South Africa;25805.249000000
ZA;2023-11-18 14:00:00;South Africa;25651.865000000
ZA;2023-11-18 15:00:00;South Africa;25857.410000000
ZA;2023-11-18 16:00:00;South Africa;26156.912000000
ZA;2023-11-18 17:00:00;South Africa;26303.839000000
ZA;2023-11-18 18:00:00;South Africa;26988.505000000
ZA;2023-11-18 19:00:00;South Africa;27440.412000000
ZA;2023-11-18 20:00:00;South Africa;26194.303000000
ZA;2023-11-18 21:00:00;South Africa;24487.059000000
ZA;2023-11-18 22:00:00;South Africa;23159.802000000
ZA;2023-11-18 23:00:00;South Africa;22105.509000000
ZA;2023-11-19 00:00:00;South Africa;21565.271000000
ZA;2023-11-19 01:00:00;South Africa;21084.423000000
ZA;2023-11-19 02:00:00;South Africa;20956.536000000
ZA;2023-11-19 03:00:00;South Africa;20953.251000000
ZA;2023-11-19 04:00:00;South Africa;21275.481000000
ZA;2023-11-19 05:00:00;South Africa;21923.484000000
ZA;2023-11-19 06:00:00;South Africa;23087.284000000
ZA;2023-11-19 07:00:00;South Africa;24577.018000000
ZA;2023-11-19 08:00:00;South Africa;25583.751000000
ZA;2023-11-19 09:00:00;South Africa;25875.762000000
ZA;2023-11-19 10:00:00;South Africa;25667.572000000
ZA;2023-11-19 11:00:00;South Africa;25389.249000000
ZA;2023-11-19 12:00:00;South Africa;25346.083000000
ZA;2023-11-19 13:00:00;South Africa;25147.196000000
ZA;2023-11-19 14:00:00;South Africa;25060.239000000
ZA;2023-11-19 15:00:00;South Africa;25251.606000000
ZA;2023-11-19 16:00:00;South Africa;25822.847000000
ZA;2023-11-19 17:00:00;South Africa;26362.945000000
ZA;2023-11-19 18:00:00;South Africa;27521.308000000
ZA;2023-11-19 19:00:00;South Africa;28052.642000000
ZA;2023-11-19 20:00:00;South Africa;26838.132000000
ZA;2023-11-19 21:00:00;South Africa;24714.862000000
ZA;2023-11-19 22:00:00;South Africa;23112.395000000
ZA;2023-11-19 23:00:00;South Africa;21993.977000000
ZA;2023-11-20 00:00:00;South Africa;21558.072000000
ZA;2023-11-20 01:00:00;South Africa;21303.651000000
ZA;2023-11-20 02:00:00;South Africa;21353.953000000
ZA;2023-11-20 03:00:00;South Africa;21583.524000000
ZA;2023-11-20 04:00:00;South Africa;23068.998000000
ZA;2023-11-20 05:00:00;South Africa;25971.909000000
ZA;2023-11-20 06:00:00;South Africa;26404.444000000
ZA;2023-11-20 07:00:00;South Africa;26468.144000000
ZA;2023-11-20 08:00:00;South Africa;27516.723000000
ZA;2023-11-20 09:00:00;South Africa;27679.388000000
ZA;2023-11-20 10:00:00;South Africa;27778.462000000
ZA;2023-11-20 11:00:00;South Africa;28119.822000000
ZA;2023-11-20 12:00:00;South Africa;27722.783000000
ZA;2023-11-20 13:00:00;South Africa;27798.830000000
ZA;2023-11-20 14:00:00;South Africa;28241.530000000
ZA;2023-11-20 15:00:00;South Africa;28757.362000000
ZA;2023-11-20 16:00:00;South Africa;29011.270000000
ZA;2023-11-20 17:00:00;South Africa;29098.384000000
ZA;2023-11-20 18:00:00;South Africa;30105.830000000
ZA;2023-11-20 19:00:00;South Africa;30191.007000000
ZA;2023-11-20 20:00:00;South Africa;28613.368000000
ZA;2023-11-20 21:00:00;South Africa;26443.245000000
ZA;2023-11-20 22:00:00;South Africa;24575.270000000
ZA;2023-11-20 23:00:00;South Africa;23351.712000000
ZA;2023-11-21 00:00:00;South Africa;23110.799000000
ZA;2023-11-21 01:00:00;South Africa;22643.540000000
ZA;2023-11-21 02:00:00;South Africa;22705.583000000
ZA;2023-11-21 03:00:00;South Africa;22805.963000000
ZA;2023-11-21 04:00:00;South Africa;24185.781000000
ZA;2023-11-21 05:00:00;South Africa;26577.040000000
ZA;2023-11-21 06:00:00;South Africa;27199.742000000
ZA;2023-11-21 07:00:00;South Africa;27007.860000000
ZA;2023-11-21 08:00:00;South Africa;27510.011000000
ZA;2023-11-21 09:00:00;South Africa;27679.013000000
ZA;2023-11-21 10:00:00;South Africa;27359.298000000
ZA;2023-11-21 11:00:00;South Africa;27269.152000000
ZA;2023-11-21 12:00:00;South Africa;27230.245000000
ZA;2023-11-21 13:00:00;South Africa;27476.983000000
ZA;2023-11-21 14:00:00;South Africa;27936.008000000
ZA;2023-11-21 15:00:00;South Africa;28284.814000000
ZA;2023-11-21 16:00:00;South Africa;28944.487000000
ZA;2023-11-21 17:00:00;South Africa;29258.630000000
ZA;2023-11-21 18:00:00;South Africa;29848.936000000
ZA;2023-11-21 19:00:00;South Africa;30280.948000000
ZA;2023-11-21 20:00:00;South Africa;28776.566000000
ZA;2023-11-21 21:00:00;South Africa;26628.029000000
ZA;2023-11-21 22:00:00;South Africa;24790.524000000
ZA;2023-11-21 23:00:00;South Africa;23425.879000000
ZA;2023-11-22 00:00:00;South Africa;22985.828000000
ZA;2023-11-22 01:00:00;South Africa;22411.241000000
ZA;2023-11-22 02:00:00;South Africa;22654.645000000
ZA;2023-11-22 03:00:00;South Africa;22747.460000000
ZA;2023-11-22 04:00:00;South Africa;24328.279000000
ZA;2023-11-22 05:00:00;South Africa;26991.607000000
ZA;2023-11-22 06:00:00;South Africa;27859.082000000
ZA;2023-11-22 07:00:00;South Africa;27300.466000000
ZA;2023-11-22 08:00:00;South Africa;27673.687000000
